number,state,title,user/login,body,created_at,updated_at,closed_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files
155321,closed,[X86] Use array instead of SmallVector. NFC,topperc,,2025-08-25T22:40:56Z,2025-08-26T16:09:51Z,2025-08-26T16:09:48Z,2025-08-26T16:09:48Z,True,2,0,1,1,1,1
155318,closed,[clang-tidy][test] Make check_clang_tidy.py work with very long file paths,aeubanks,"http://github.com/llvm/llvm-project/pull/95220 added a test with a very long file path, which can fail if run on Windows with a long directory path.

On Windows, there are file path length limits, which can be worked around by prefixing the (absolute) path with '\\?\': https://learn.microsoft.com/en-us/windows/win32/fileio/maximum-file-path-limitation",2025-08-25T21:56:42Z,2025-08-26T17:15:52Z,2025-08-26T17:15:47Z,2025-08-26T17:15:47Z,True,3,0,2,7,1,1
155319,closed,release/21.x: [PAC] Fix codegen for polymorphic class variables with consteval constructors (#154858),llvmbot,"Backport e612f37f2c110987ec43f8aa4fe8e86d6f64186f

Requested by: @ahatanak",2025-08-25T22:06:09Z,2025-08-26T13:21:51Z,2025-08-26T09:43:13Z,2025-08-26T09:43:13Z,True,5,0,1,33,11,2
155317,closed,[AMDGPU] gfx1250 waitcnt related codegen tests update. NFC,rampitec,,2025-08-25T21:53:27Z,2025-08-25T22:24:00Z,2025-08-25T22:23:59Z,2025-08-25T22:23:59Z,True,2,0,1,48,24,2
155316,closed,[X86] Fix incorrect NOP insertion between fused instructions that breaks macro fusion,aleks-tmb,"In the https://github.com/llvm/llvm-project/commit/39c8cfb70d203439e3296dfdfe3d41f1cb2ec551 patch, getOrCreateDataFragment was optimized by eagerly allocating an empty fragment when adding a fragment with a variable-size tail. This means that in this case the current MC fragment is no longer the one where the instruction was inserted, and the check
`PendingBA && PendingBA->getNext() == OS.getCurrentFragment()` fails, since CurrentFragment is now the empty fragment instead of the fragment containing the instruction.

`PendingBA -> Fragment with a variable-size tail (contains previous instruction) -> CurrentFragment (newly allocated empty fragment)`

This breaks the macro-fusion logic because it incorrectly assumes another fragment has been inserted between the fused instructions.

Fixes https://github.com/llvm/llvm-project/issues/155045",2025-08-25T21:52:12Z,2025-08-28T08:00:55Z,2025-08-28T08:00:54Z,2025-08-28T08:00:54Z,True,3,10,1,29,2,2
155314,closed,[AMDGPU] Add few missing gfx1250 codegen tests. NFC,rampitec,,2025-08-25T21:48:30Z,2025-08-25T22:22:35Z,2025-08-25T22:22:34Z,2025-08-25T22:22:34Z,True,2,0,1,1553,23,5
155312,closed,[AMDGPU] gfx1250 intrinscs codegen tests update. NFC,rampitec,,2025-08-25T21:44:42Z,2025-08-25T22:18:28Z,2025-08-25T22:18:27Z,2025-08-25T22:18:27Z,True,2,0,1,389,22,4
155310,closed,[AMDGPU] gfx1250 trans instructions bf16 codegen tests update. NFC,rampitec,Co-authored-by: Shilei Tian <Shilei.Tian@amd.com>,2025-08-25T21:42:43Z,2025-08-25T22:10:14Z,2025-08-25T22:10:13Z,2025-08-25T22:10:12Z,True,3,0,1,97,0,3
155313,closed,[clang] NFC: change more places to use Type::getAsTagDecl and friends,mizvekov,"This changes a bunch of places which use getAs<TagType>, including derived types, just to obtain the tag definition.

This is preparation for #155028, offloading all the changes that PR used to introduce which don't depend on any new helpers.",2025-08-25T21:46:06Z,2025-08-29T22:38:44Z,2025-08-25T23:18:57Z,2025-08-25T23:18:57Z,True,9,0,1,613,945,100
155309,closed,[llvm-lipo] Add support for -info with archive files,keith,"Previously trying to print the info of an archive caused a crash. Now we
correctly report the architecture of the contained object files.

Fixes https://github.com/llvm/llvm-project/issues/41655
",2025-08-25T21:42:24Z,2025-08-28T17:02:31Z,2025-08-28T17:02:29Z,2025-08-28T17:02:29Z,True,0,0,1,10,2,2
155308,closed,[AArch64][BTI] Add BTI at EH entries.,shashforge,"[AArch64][BTI] Add BTI at EH entries

Mark EH landing pads as indirect-branch targets (BTI j) and treat WinEH
funclet entries as call-like (BTI c). Add lit tests for ELF and COFF.
Tests:
Adds lit tests: bti-ehpad.ll and wineh-bti-funclet.ll.

Fixes: #149267
",2025-08-25T21:40:47Z,2025-08-30T09:56:04Z,2025-08-30T09:56:04Z,2025-08-30T09:56:04Z,True,5,20,2,167,20,5
155307,closed,[AMDGPU] gfx1250 SADDR tests update. NFC,rampitec,,2025-08-25T21:40:25Z,2025-08-25T22:07:17Z,2025-08-25T22:07:15Z,2025-08-25T22:07:15Z,True,2,0,1,149,97,2
155306,closed,[AMDGPU] gfx1250 run line in the fp atomics test. NFC,rampitec,,2025-08-25T21:37:21Z,2025-08-25T22:15:24Z,2025-08-25T22:15:22Z,2025-08-25T22:15:22Z,True,2,0,1,72,0,1
155305,closed,[AMDGPU] gfx1250 codegen load tests update. NFC.,rampitec,,2025-08-25T21:35:32Z,2025-08-25T22:09:42Z,2025-08-25T22:09:41Z,2025-08-25T22:09:41Z,True,3,0,1,2733,72,5
155302,closed,[compiler-rt] Remove %T from shared object substitutions,boomanaiden154,"Given we are trying to deprecate %T and remove it, we also need to remove it from the substitutions within compiler-rt. This is the last remaining upstream user.

This slightly increases the complexity of using these substitutions because now you need to create/cd into a %t.dir (specifically named that) at the beginning of the directory, but I'm not sure that's more knowledge than what was needed before to write a test using this substitution. These tests also definitely were not race safe previously.",2025-08-25T21:25:55Z,2025-09-08T17:11:14Z,2025-08-25T21:55:28Z,2025-08-25T21:55:28Z,True,7,3,2,35,20,25
155303,closed,[Util] Make pass-test-update.py test case more resilient (NFC),hnrklssn,"This test case matches against python traceback output, which seems to vary slightly between versions. This relaxes the constraints a bit to make the test pass on buildbots.",2025-08-25T21:32:04Z,2025-08-25T22:05:00Z,2025-08-25T22:03:07Z,2025-08-25T22:03:07Z,True,2,0,1,32,37,1
155300,closed,[SCEV] Try to push op into ZExt: C * zext (A + B) -> zext (A*C + B*C),fhahn,"Try to push constant multiply operand into a ZExt containing an add, if possible. In general we are trying to push down ops through ZExt if possible. This is similar to https://github.com/llvm/llvm-project/pull/151227 which did the same for additions.

For now this is restricted to adds with a constant operand, which is similar to some of the logic above.

This enables some additional simplifications.

Alive2 Proof: https://alive2.llvm.org/ce/z/97pbSL",2025-08-25T21:20:28Z,2025-08-26T18:32:01Z,2025-08-26T18:31:51Z,2025-08-26T18:31:51Z,True,2,6,2,33,20,6
155298,closed,[llvmn][CI] Update libc++ metrics to count running & queued aggregates.,cmtice,Update the code that collects the workflow_queue_size and the running_workflow_count data to also collect those statistics for the libc++ aggregates.,2025-08-25T21:18:34Z,2025-08-25T22:21:35Z,2025-08-25T22:21:35Z,2025-08-25T22:21:35Z,True,1,0,5,18,0,1
155295,closed,[AMDGPU] gfx1250 s_buffer_load tests. NFC.,rampitec,,2025-08-25T20:57:24Z,2025-08-25T21:32:52Z,2025-08-25T21:32:50Z,2025-08-25T21:32:50Z,True,3,0,1,2,0,2
155293,closed,[AMDGPU] gfx1250 sram-ecc feature codegen tests. NFC.,rampitec,sram-ecc is always on.,2025-08-25T20:55:15Z,2025-08-25T21:32:31Z,2025-08-25T21:32:30Z,2025-08-25T21:32:30Z,True,2,0,1,4,1,3
155292,closed,[AMDGPU] gfx1250 min/max codegen tests. NFC.,rampitec,,2025-08-25T20:51:27Z,2025-08-25T21:32:09Z,2025-08-25T21:32:08Z,2025-08-25T21:32:08Z,True,3,0,1,1072,1,10
155291,closed,[BOLT] Fix handling of ambiguous jump table entries,maksfb,"Jump tables may contain entries that point immediately past the end of their parent function. Normally, such entries are generated by the compiler as a result of builtin_unreachable() case. We used to replace those entries with a label belonging to their parent function assuming the destination doesn't matter if it's an undefined behavior.

However, if such entry is at the end of the jump table, it could be a real function pointer, not a jump table entry. We rely on heuristics to detect such cases and can drop the trailing function pointer entries from the table.

The problem presents when the ""unreachable"" ambiguous entry is followed by another ambiguous entry corresponding to the start of the parent function. In this case we accept pointers as entries and may incorrectly update the function pointer.

The solution is to keep ambiguous ""unreachable"" jump table entries identical to the original input, i.e. point to the same function. This change does not affect CFG, but results in the entries being updated with the new function address if it gets relocated.",2025-08-25T20:51:21Z,2025-08-26T00:13:31Z,2025-08-26T00:13:31Z,2025-08-26T00:13:31Z,True,1,0,1,102,7,4
155289,closed,[RISCV] Add underscores to instructions names for Zimop/Zcmop.,topperc,"This matches the position of the periods in the mnemonics.

I didn't rename the intrinsics because I'm not sure who uses them.

This will conflict with #152251 which is where I noticed this naming mismatch.",2025-08-25T20:39:08Z,2025-08-25T21:25:02Z,2025-08-25T21:06:28Z,2025-08-25T21:06:28Z,True,2,0,1,21,20,3
155282,closed,[lldb] Do not use LC_FUNCTION_STARTS data to determine symbol size as symbols are created ,bulbazord,"Note: This is a resubmission of #106791. I had to revert this a year ago for a failing test that I could not understand. I have time now to try and get this in again.

Summary:
This improves the performance of ObjectFileMacho::ParseSymtab by removing eager and expensive work in favor of doing it later in a less-expensive fashion.

Experiment:
My goal was to understand LLDB's startup time.
First, I produced a Debug build of LLDB (no dSYM) and a Release+NoAsserts build of LLDB. The Release build debugged the Debug build as it debugged a small C++ program. I found that ObjectFileMachO::ParseSymtab accounted for somewhere between 1.2 and 1.3 seconds consistently. After applying this change, I consistently measured a reduction of approximately 100ms, putting the time closer to 1.1s and 1.2s on average.

Background:
ObjectFileMachO::ParseSymtab will incrementally create symbols by parsing nlist entries from the symtab section of a MachO binary. As it does this, it eagerly tries to determine the size of symbols (e.g. how long a function is) using LC_FUNCTION_STARTS data (or eh_frame if LC_FUNCTION_STARTS is unavailable). Concretely, this is done by performing a binary search on the function starts array and calculating the distance to the next function or the end of the section (whichever is smaller).

However, this work is unnecessary for 2 reasons:
1. If you have debug symbol entries (i.e. STABs), the size of a function is usually stored right after the function's entry. Performing this work right before parsing the next entry is unnecessary work.
2. Calculating symbol sizes for symbols of size 0 is already performed in `Symtab::InitAddressIndexes` after all the symbols are added to the Symtab. It also does this more efficiently by walking over a list of symbols sorted by address, so the work to calculate the size per symbol is constant instead of O(log n).",2025-08-25T19:36:10Z,2025-08-26T20:21:32Z,2025-08-26T20:21:29Z,2025-08-26T20:21:28Z,True,1,1,1,0,122,1
155286,closed,[RISCV] Add tied source operand to Zvqdotq MC instructions.,topperc,"This is consistent with what we do for integer and FP multiply accumulate instructions.

We need new classes because normal multiply accumulate have the operands in a different order.",2025-08-25T20:14:42Z,2025-08-26T16:05:22Z,2025-08-26T16:05:19Z,2025-08-26T16:05:19Z,True,1,0,1,38,7,1
155284,closed,release/21.x: [analyzer] Drop false asserts in handling assume attribures,llvmbot,"Backport 0a1eff2ecedcb11acb3e9d4b75ee1e1bebd69a70 6c9f1ce429809e5a91683ed6cef9a435047bebd1

Requested by: steakhal",2025-08-25T19:47:01Z,2025-08-26T09:42:51Z,2025-08-26T09:42:50Z,2025-08-26T09:42:50Z,True,4,0,2,6,1,2
155280,closed,"Revert ""[lldb] Adopt JSONTransport in the MCP Server""",JDevlieghere,Reverts llvm/llvm-project#155034 because the unit tests are flakey on the Debian bot: https://lab.llvm.org/buildbot/#/builders/162. ,2025-08-25T19:33:51Z,2025-08-25T19:34:39Z,2025-08-25T19:34:37Z,2025-08-25T19:34:37Z,True,1,0,1,127,190,5
155279,closed,[flang] Disable loop interchange by default,nikic,"Disable loop interchange by default, while keeping the ability to explicitly enable using `-floop-interchange`. This matches Clang.

See discussion on https://github.com/llvm/llvm-project/pull/140182.",2025-08-25T19:25:54Z,2025-08-26T07:21:22Z,2025-08-26T07:14:21Z,2025-08-26T07:14:21Z,True,3,0,1,5,11,2
155276,closed,"Reapply ""[clang][bytecode] Fix incorrect offset in elem() (#155157)""",tbaederr,"This reverts commit 9642aadf7064192164d1687378d28d6bda1978c9.

Since elem() only works on primitive arrays anyway, we don't have to do the isArrayRoot() check at all.",2025-08-25T18:00:57Z,2025-08-26T03:24:18Z,2025-08-26T03:24:18Z,2025-08-26T03:24:18Z,True,2,0,1,15,8,3
155278,closed,[mlir][spirv] Propagate alignment requirements from vector to spirv,amd-eochoalo,"Propagates the alignment attribute from `vector.{load,store}` to `spirv.{load,store}`.",2025-08-25T19:16:11Z,2025-08-28T17:06:16Z,2025-08-28T17:06:16Z,2025-08-28T17:06:16Z,True,2,11,4,99,5,4
155275,closed,[CIR] Add support for initializing classes with multiple vtables,andykaylor,This adds support for initializing the vptr members in a class that requires multiple vtables because of multiple inheritence. This still does not handle virtual bases.,2025-08-25T17:32:47Z,2025-08-27T00:20:22Z,2025-08-27T00:19:48Z,2025-08-27T00:19:48Z,True,1,4,3,189,52,3
155272,closed,[clang] fix runtime check listing types which can appear in a NestedNameSpecifier,mizvekov,"Through alias templates, followed by canonicalization, any canonical dependent type can appear in a NestedNameSpecifier. Remove the list as a practical matter.

This fixes a regression reported here: https://github.com/llvm/llvm-project/pull/147835#issuecomment-3220455978

Since the regression was never released, there are no release notes.

Fixes #155260",2025-08-25T16:54:51Z,2025-08-26T00:10:02Z,2025-08-25T17:45:51Z,2025-08-25T17:45:51Z,True,2,0,1,16,22,2
155271,closed,"Reapply ""[fuzzer][Fuchsia] Prevent deadlock from suspending threads"" …",PiJoules,"…(#155042)

This reverts commit 781a4db6b50bb660cb293d3e7e29957aeb4b02ac.

Relanded with the fix declaring StartRssThread.",2025-08-25T16:50:00Z,2025-08-25T16:50:49Z,2025-08-25T16:50:42Z,2025-08-25T16:50:42Z,True,1,0,2,63,3,2
155264,closed,[mlir][amx] Increase op verifier test coverage,adam-smnk,Refactors and adds more test cases for invalid AMX operations.,2025-08-25T15:53:14Z,2025-08-25T16:33:09Z,2025-08-25T16:33:09Z,2025-08-25T16:33:09Z,True,1,0,1,102,8,1
155261,closed,[GWP-ASan] Include <unistd.h> for sysconf(_SC_PAGESIZE),fabio-d,This fixes build failures on Fuchsia that started with #153860,2025-08-25T15:35:53Z,2025-08-26T13:11:49Z,2025-08-26T13:11:49Z,2025-08-26T13:11:49Z,True,1,0,1,4,0,2
